CustomerKey,GeographyKey,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,NameStyle,EmailAddress,Phone
18072,18072,AW00018072,null,Christopher,null,Miller,0,christopher6@adventure-works.com,1 (11) 500 555-0116
18073,18073,AW00018073,null,Jeffery,E,Hu,0,jeffery20@adventure-works.com,1 (11) 500 555-0116
18074,18074,AW00018074,null,Justin,null,Thompson,0,justin43@adventure-works.com,1 (11) 500 555-0145
18075,18075,AW00018075,null,Jeffery,A,Cai,0,jeffery21@adventure-works.com,1 (11) 500 555-0138
18076,18076,AW00018076,null,Justin,null,Garcia,0,justin44@adventure-works.com,961-555-0125
18077,18077,AW00018077,null,Benjamin,J,Thomas,0,benjamin45@adventure-works.com,445-555-0142
18078,18078,AW00018078,null,Jeffery,C,Zeng,0,jeffery22@adventure-works.com,153-555-0199
18079,18079,AW00018079,null,Jeffery,M,She,0,jeffery23@adventure-works.com,1 (11) 500 555-0138
18080,18080,AW00018080,null,Wesley,J,Zhang,0,wesley0@adventure-works.com,192-555-0129
18081,18081,AW00018081,null,Christian,G,Lewis,0,christian40@adventure-works.com,375-555-0172
18082,18082,AW00018082,null,Christian,B,Moore,0,christian41@adventure-works.com,858-555-0139
18083,18083,AW00018083,null,Wesley,A,Wang,0,wesley1@adventure-works.com,594-555-0140
18084,18084,AW00018084,null,Justin,A,Martinez,0,justin45@adventure-works.com,1 (11) 500 555-0185
18085,18085,AW00018085,null,Abby,P,Gonzalez,0,abby16@adventure-works.com,1 (11) 500 555-0177
18086,18086,AW00018086,null,Wesley,J,Chen,0,wesley2@adventure-works.com,1 (11) 500 555-0124
18087,18087,AW00018087,null,Justin,A,Robinson,0,justin46@adventure-works.com,412-555-0193
18088,18088,AW00018088,null,Wesley,null,Li,0,wesley3@adventure-works.com,1 (11) 500 555-0125
18089,18089,AW00018089,null,Alexander,M,Johnson,0,alexander3@adventure-works.com,443-555-0139
18090,18090,AW00018090,null,Wesley,null,Liu,0,wesley4@adventure-works.com,1 (11) 500 555-0194
18091,18091,AW00018091,null,Christopher,E,Wilson,0,christopher7@adventure-works.com,708-555-0128
18092,18092,AW00018092,null,Wesley,K,Yang,0,wesley5@adventure-works.com,1 (11) 500 555-0188
18093,18093,AW00018093,null,Justin,G,Clark,0,justin47@adventure-works.com,942-555-0113
18094,18094,AW00018094,null,Wesley,null,Huang,0,wesley6@adventure-works.com,1 (11) 500 555-0120
18095,18095,AW00018095,null,Christian,R,Lee,0,christian42@adventure-works.com,190-555-0158
18096,18096,AW00018096,null,Justin,J,Rodriguez,0,justin48@adventure-works.com,211-555-0112
18097,18097,AW00018097,null,Justin,L,Lewis,0,justin49@adventure-works.com,1 (11) 500 555-0163
18098,18098,AW00018098,null,Wesley,R,Wu,0,wesley7@adventure-works.com,1 (11) 500 555-0115
18099,18099,AW00018099,null,Justin,M,Lee,0,justin50@adventure-works.com,125-555-0142
18100,18100,AW00018100,null,Wesley,null,Lin,0,wesley8@adventure-works.com,1 (11) 500 555-0116
18101,18101,AW00018101,null,Wesley,null,Zhou,0,wesley9@adventure-works.com,1 (11) 500 555-0175
18102,18102,AW00018102,null,Christopher,J,Moore,0,christopher8@adventure-works.com,965-555-0154
18103,18103,AW00018103,null,Justin,J,Walker,0,justin51@adventure-works.com,136-555-0192
18104,18104,AW00018104,null,Wesley,M,Zhao,0,wesley10@adventure-works.com,1 (11) 500 555-0137
18105,18105,AW00018105,null,David,B,Martin,0,david73@adventure-works.com,1 (11) 500 555-0199
18106,18106,AW00018106,null,Wesley,P,Lu,0,wesley11@adventure-works.com,161-555-0142
18107,18107,AW00018107,null,Wesley,K,Xu,0,wesley12@adventure-works.com,1 (11) 500 555-0170
18108,18108,AW00018108,null,Christian,null,Taylor,0,christian43@adventure-works.com,696-555-0182
18109,18109,AW00018109,null,Christopher,E,Taylor,0,christopher9@adventure-works.com,1 (11) 500 555-0194
18110,18110,AW00018110,null,Wesley,null,Sun,0,wesley13@adventure-works.com,1 (11) 500 555-0189
18111,18111,AW00018111,null,Wesley,L,Zhu,0,wesley14@adventure-works.com,1 (11) 500 555-0110
18112,18112,AW00018112,null,Wesley,null,Gao,0,wesley15@adventure-works.com,1 (11) 500 555-0115
18113,18113,AW00018113,null,Christopher,null,Anderson,0,christopher10@adventure-works.com,993-555-0186
18114,18114,AW00018114,null,Alexander,L,Williams,0,alexander4@adventure-works.com,133-555-0141
18115,18115,AW00018115,null,Christian,null,Walker,0,christian44@adventure-works.com,531-555-0113
18116,18116,AW00018116,null,Wesley,A,Liang,0,wesley16@adventure-works.com,1 (11) 500 555-0143
18117,18117,AW00018117,null,Wesley,null,Guo,0,wesley17@adventure-works.com,1 (11) 500 555-0164
18118,18118,AW00018118,null,Austin,null,Smith,0,austin39@adventure-works.com,802-555-0119
18119,18119,AW00018119,null,Wesley,I,He,0,wesley18@adventure-works.com,1 (11) 500 555-0161
18120,18120,AW00018120,null,David,I,Johnson,0,david74@adventure-works.com,1 (11) 500 555-0112
18121,18121,AW00018121,null,Wesley,null,Zheng,0,wesley19@adventure-works.com,1 (11) 500 555-0126
18122,18122,AW00018122,null,Austin,null,Johnson,0,austin40@adventure-works.com,163-555-0134
18123,18123,AW00018123,null,Abby,J,Sanchez,0,abby17@adventure-works.com,1 (11) 500 555-0118
18124,18124,AW00018124,null,Wesley,L,Hu,0,wesley20@adventure-works.com,858-555-0160
18125,18125,AW00018125,null,David,null,Williams,0,david75@adventure-works.com,999-555-0133
18126,18126,AW00018126,null,Wesley,R,Cai,0,wesley21@adventure-works.com,1 (11) 500 555-0187
18127,18127,AW00018127,null,Wesley,null,Zeng,0,wesley22@adventure-works.com,1 (11) 500 555-0119
18128,18128,AW00018128,null,David,D,Jones,0,david76@adventure-works.com,1 (11) 500 555-0160
18129,18129,AW00018129,null,Christian,null,Anderson,0,christian45@adventure-works.com,367-555-0132
18130,18130,AW00018130,null,Alexander,I,Jones,0,alexander5@adventure-works.com,172-555-0116
18131,18131,AW00018131,null,David,J,Brown,0,david77@adventure-works.com,355-555-0148
18132,18132,AW00018132,null,David,null,Davis,0,david78@adventure-works.com,232-555-0155
18133,18133,AW00018133,null,Randy,null,Zhang,0,randy2@adventure-works.com,1 (11) 500 555-0198
18134,18134,AW00018134,null,Christian,A,Thomas,0,christian46@adventure-works.com,692-555-0172
18135,18135,AW00018135,null,David,null,Garcia,0,david79@adventure-works.com,1 (11) 500 555-0146
18136,18136,AW00018136,null,Randy,G,Wang,0,randy3@adventure-works.com,1 (11) 500 555-0110
18137,18137,AW00018137,null,Christopher,M,Thomas,0,christopher11@adventure-works.com,1 (11) 500 555-0137
18138,18138,AW00018138,null,David,R,Martinez,0,david80@adventure-works.com,1 (11) 500 555-0119
18139,18139,AW00018139,null,Randy,null,Chen,0,randy4@adventure-works.com,1 (11) 500 555-0161
18140,18140,AW00018140,null,David,C,Robinson,0,david81@adventure-works.com,835-555-0146
18141,18141,AW00018141,null,David,G,Clark,0,david82@adventure-works.com,547-555-0188
18142,18142,AW00018142,null,Christopher,C,Jackson,0,christopher12@adventure-works.com,178-555-0116
18143,18143,AW00018143,null,David,null,Rodriguez,0,david83@adventure-works.com,730-555-0128
18144,18144,AW00018144,null,Randy,null,Liu,0,randy5@adventure-works.com,1 (11) 500 555-0159
18145,18145,AW00018145,null,David,null,Lewis,0,david84@adventure-works.com,505-555-0183
18146,18146,AW00018146,null,David,J,Lee,0,david85@adventure-works.com,1 (11) 500 555-0180
18147,18147,AW00018147,null,Randy,E,Yang,0,randy6@adventure-works.com,1 (11) 500 555-0120
18148,18148,AW00018148,null,David,null,Walker,0,david86@adventure-works.com,366-555-0183
18149,18149,AW00018149,null,Abby,null,Perez,0,abby18@adventure-works.com,1 (11) 500 555-0186
18150,18150,AW00018150,null,Randy,null,Huang,0,randy7@adventure-works.com,1 (11) 500 555-0130
18151,18151,AW00018151,null,Benjamin,A,Smith,0,benjamin46@adventure-works.com,685-555-0175
18152,18152,AW00018152,null,Randy,J,Wu,0,randy8@adventure-works.com,189-555-0124
18153,18153,AW00018153,null,Randy,null,Lin,0,randy9@adventure-works.com,1 (11) 500 555-0138
18154,18154,AW00018154,null,Christian,L,Jackson,0,christian47@adventure-works.com,766-555-0176
18155,18155,AW00018155,null,Randy,J,Zhou,0,randy10@adventure-works.com,1 (11) 500 555-0156
18156,18156,AW00018156,null,Randy,G,Ye,0,randy11@adventure-works.com,1 (11) 500 555-0166
18157,18157,AW00018157,null,Randy,J,Zhao,0,randy12@adventure-works.com,1 (11) 500 555-0116
18158,18158,AW00018158,null,Randy,null,Lu,0,randy13@adventure-works.com,1 (11) 500 555-0188
18159,18159,AW00018159,null,Benjamin,M,Johnson,0,benjamin47@adventure-works.com,913-555-0137
18160,18160,AW00018160,null,Randy,S,Xu,0,randy14@adventure-works.com,1 (11) 500 555-0188
18161,18161,AW00018161,null,Benjamin,J,Jackson,0,benjamin48@adventure-works.com,1 (11) 500 555-0132
18162,18162,AW00018162,null,Christopher,R,White,0,christopher13@adventure-works.com,743-555-0158
18163,18163,AW00018163,null,Christian,A,White,0,christian48@adventure-works.com,597-555-0170
18164,18164,AW00018164,null,Randy,W,Sun,0,randy15@adventure-works.com,156-555-0147
18165,18165,AW00018165,null,Austin,null,Williams,0,austin41@adventure-works.com,730-555-0151
18166,18166,AW00018166,null,Christian,J,Harris,0,christian49@adventure-works.com,755-555-0163
18167,18167,AW00018167,null,Randy,B,Zhu,0,randy16@adventure-works.com,837-555-0157
18168,18168,AW00018168,null,Christopher,A,Harris,0,christopher14@adventure-works.com,267-555-0140
18169,18169,AW00018169,null,Janelle,null,Suri,0,janelle0@adventure-works.com,1 (11) 500 555-0152
18170,18170,AW00018170,null,Randy,null,Gao,0,randy17@adventure-works.com,1 (11) 500 555-0130
18171,18171,AW00018171,null,Benjamin,C,Winter,0,benjamin49@adventure-works.com,233-555-0162
18172,18172,AW00018172,null,Austin,null,Jones,0,austin42@adventure-works.com,742-555-0181
18173,18173,AW00018173,null,Randy,R,Ma,0,randy18@adventure-works.com,1 (11) 500 555-0181
18174,18174,AW00018174,null,Benjamin,null,Harris,0,benjamin50@adventure-works.com,280-555-0153
18175,18175,AW00018175,null,Randy,E,Liang,0,randy19@adventure-works.com,1 (11) 500 555-0112
18176,18176,AW00018176,null,Randy,L,Guo,0,randy20@adventure-works.com,1 (11) 500 555-0195
18177,18177,AW00018177,null,Randy,R,He,0,randy21@adventure-works.com,1 (11) 500 555-0167
18178,18178,AW00018178,null,Randy,B,Zheng,0,randy22@adventure-works.com,1 (11) 500 555-0182
18179,18179,AW00018179,null,Randy,null,Hu,0,randy23@adventure-works.com,1 (11) 500 555-0111
18180,18180,AW00018180,null,Benjamin,null,Martin,0,benjamin51@adventure-works.com,123-555-0168
18181,18181,AW00018181,null,Randy,A,Zeng,0,randy24@adventure-works.com,1 (11) 500 555-0144
18182,18182,AW00018182,null,Alexander,L,Brown,0,alexander6@adventure-works.com,760-555-0113
18183,18183,AW00018183,null,Benjamin,null,Thompson,0,benjamin52@adventure-works.com,1 (11) 500 555-0191
18184,18184,AW00018184,null,Randy,H,She,0,randy25@adventure-works.com,1 (11) 500 555-0141
18185,18185,AW00018185,null,Janelle,A,Kapoor,0,janelle1@adventure-works.com,1 (11) 500 555-0112
18186,18186,AW00018186,null,Todd,null,Zhang,0,todd2@adventure-works.com,1 (11) 500 555-0119
18187,18187,AW00018187,null,Christian,V,Martin,0,christian50@adventure-works.com,178-555-0122
18188,18188,AW00018188,null,Todd,null,Wang,0,todd3@adventure-works.com,1 (11) 500 555-0132
18189,18189,AW00018189,null,Alexander,S,Davis,0,alexander7@adventure-works.com,138-555-0198
18190,18190,AW00018190,null,Alexander,S,Rodriguez,0,alexander8@adventure-works.com,550-555-0130
18191,18191,AW00018191,null,Todd,null,Chow,0,todd4@adventure-works.com,1 (11) 500 555-0182
18192,18192,AW00018192,null,Christian,A,Thompson,0,christian51@adventure-works.com,237-555-0184
18193,18193,AW00018193,null,Benjamin,L,Garcia,0,benjamin53@adventure-works.com,830-555-0119
18194,18194,AW00018194,null,Todd,null,Li,0,todd5@adventure-works.com,680-555-0147
18195,18195,AW00018195,null,Benjamin,null,Martinez,0,benjamin54@adventure-works.com,546-555-0169
18196,18196,AW00018196,null,Benjamin,L,Robinson,0,benjamin55@adventure-works.com,157-555-0146
18197,18197,AW00018197,null,Jorge,null,Leitão,0,jorge0@adventure-works.com,892-555-0147
18198,18198,AW00018198,null,Todd,J,Yang,0,todd6@adventure-works.com,1 (11) 500 555-0110
18199,18199,AW00018199,null,Todd,null,Huang,0,todd7@adventure-works.com,1 (11) 500 555-0114
18200,18200,AW00018200,null,Christopher,B,Martin,0,christopher15@adventure-works.com,332-555-0176
18201,18201,AW00018201,null,Benjamin,null,Clark,0,benjamin56@adventure-works.com,676-555-0162
18202,18202,AW00018202,null,Benjamin,null,Rodriguez,0,benjamin57@adventure-works.com,489-555-0186
18203,18203,AW00018203,null,Todd,C,Lin,0,todd8@adventure-works.com,1 (11) 500 555-0116
18204,18204,AW00018204,null,Benjamin,null,Lewis,0,benjamin58@adventure-works.com,763-555-0144
18205,18205,AW00018205,null,John,M,Garcia,0,john35@adventure-works.com,1 (11) 500 555-0118
18206,18206,AW00018206,null,Alexander,S,Lee,0,alexander9@adventure-works.com,447-555-0194
18207,18207,AW00018207,null,John,J,Martinez,0,john36@adventure-works.com,411-555-0143
18208,18208,AW00018208,null,Janelle,C,Chandra,0,janelle2@adventure-works.com,1 (11) 500 555-0161
18209,18209,AW00018209,null,William,null,White,0,william8@adventure-works.com,544-555-0147
18210,18210,AW00018210,null,Todd,null,Zhao,0,todd9@adventure-works.com,1 (11) 500 555-0170
18211,18211,AW00018211,null,Christian,J,Garcia,0,christian52@adventure-works.com,172-555-0164
18212,18212,AW00018212,null,Austin,T,Brown,0,austin43@adventure-works.com,849-555-0178
18213,18213,AW00018213,null,Todd,D,Lu,0,todd10@adventure-works.com,1 (11) 500 555-0114
18214,18214,AW00018214,null,Christian,P,Martinez,0,christian53@adventure-works.com,191-555-0143
18215,18215,AW00018215,null,Todd,null,Xu,0,todd11@adventure-works.com,1 (11) 500 555-0175
18216,18216,AW00018216,null,Austin,E,Davis,0,austin44@adventure-works.com,923-555-0190
18217,18217,AW00018217,null,Todd,null,Sun,0,todd12@adventure-works.com,1 (11) 500 555-0112
18218,18218,AW00018218,null,Alexander,M,Walker,0,alexander10@adventure-works.com,640-555-0117
18219,18219,AW00018219,null,Todd,G,Zhu,0,todd13@adventure-works.com,337-555-0113
18220,18220,AW00018220,null,Todd,M,Gao,0,todd14@adventure-works.com,1 (11) 500 555-0191
18221,18221,AW00018221,null,Brandon,C,Taylor,0,brandon29@adventure-works.com,394-555-0190
18222,18222,AW00018222,null,John,null,Smith,0,john37@adventure-works.com,835-555-0141
18223,18223,AW00018223,null,John,A,Johnson,0,john38@adventure-works.com,1 (11) 500 555-0123
18224,18224,AW00018224,null,Todd,null,Ma,0,todd15@adventure-works.com,1 (11) 500 555-0161
18225,18225,AW00018225,null,Todd,L,Liang,0,todd16@adventure-works.com,1 (11) 500 555-0118
18226,18226,AW00018226,null,Todd,K,Guo,0,todd17@adventure-works.com,1 (11) 500 555-0173
18227,18227,AW00018227,null,Kelvin,null,Xu,0,kelvin30@adventure-works.com,1 (11) 500 555-0166
18228,18228,AW00018228,null,Janelle,T,Patel,0,janelle3@adventure-works.com,1 (11) 500 555-0118
18229,18229,AW00018229,null,Todd,J,Zheng,0,todd18@adventure-works.com,701-555-0178
18230,18230,AW00018230,null,Brandon,S,Anderson,0,brandon30@adventure-works.com,156-555-0150
18231,18231,AW00018231,null,Austin,N,Moore,0,austin45@adventure-works.com,381-555-0191
18232,18232,AW00018232,null,John,C,Williams,0,john39@adventure-works.com,228-555-0143
18233,18233,AW00018233,null,Austin,L,Taylor,0,austin46@adventure-works.com,621-555-0135
18234,18234,AW00018234,null,Austin,E,Anderson,0,austin47@adventure-works.com,939-555-0191
18235,18235,AW00018235,null,Todd,C,Zeng,0,todd19@adventure-works.com,1 (11) 500 555-0195
18236,18236,AW00018236,null,Todd,null,She,0,todd20@adventure-works.com,1 (11) 500 555-0150
18237,18237,AW00018237,null,Curtis,T,Zimmerman,0,curtis1@adventure-works.com,1 (11) 500 555-0145
18238,18238,AW00018238,null,Curtis,A,Wang,0,curtis2@adventure-works.com,1 (11) 500 555-0117
18239,18239,AW00018239,null,Austin,L,White,0,austin48@adventure-works.com,389-555-0198
18240,18240,AW00018240,null,Austin,null,Harris,0,austin49@adventure-works.com,593-555-0113
18241,18241,AW00018241,null,William,null,Harris,0,william9@adventure-works.com,652-555-0181
18242,18242,AW00018242,null,Curtis,E,Li,0,curtis3@adventure-works.com,1 (11) 500 555-0136
18243,18243,AW00018243,null,William,R,Martin,0,william10@adventure-works.com,411-555-0139
18244,18244,AW00018244,null,Christopher,null,Garcia,0,christopher16@adventure-works.com,171-555-0119
18245,18245,AW00018245,null,Curtis,L,Liu,0,curtis4@adventure-works.com,1 (11) 500 555-0171
18246,18246,AW00018246,null,Christopher,F,Martinez,0,christopher17@adventure-works.com,491-555-0116
18247,18247,AW00018247,null,Curtis,null,Yang,0,curtis5@adventure-works.com,1 (11) 500 555-0127
18248,18248,AW00018248,null,Curtis,O,Wu,0,curtis6@adventure-works.com,500-555-0136
18249,18249,AW00018249,null,William,null,Thompson,0,william11@adventure-works.com,1 (11) 500 555-0190
18250,18250,AW00018250,null,John,I,Robinson,0,john40@adventure-works.com,150-555-0193
18251,18251,AW00018251,null,John,null,Jones,0,john41@adventure-works.com,825-555-0143
18252,18252,AW00018252,null,Curtis,N,Lin,0,curtis7@adventure-works.com,1 (11) 500 555-0115
18253,18253,AW00018253,null,Christopher,A,Robinson,0,christopher18@adventure-works.com,910-555-0123
18254,18254,AW00018254,null,Curtis,null,Zhou,0,curtis8@adventure-works.com,1 (11) 500 555-0145
18255,18255,AW00018255,null,Christopher,R,Clark,0,christopher19@adventure-works.com,1 (11) 500 555-0188
18256,18256,AW00018256,null,Christopher,E,Rodriguez,0,christopher20@adventure-works.com,959-555-0135
18257,18257,AW00018257,null,Christopher,null,Lewis,0,christopher21@adventure-works.com,410-555-0143
18258,18258,AW00018258,null,Curtis,null,Lu,0,curtis9@adventure-works.com,1 (11) 500 555-0117
18259,18259,AW00018259,null,Dylan,null,Davis,0,dylan32@adventure-works.com,619-555-0160
18260,18260,AW00018260,null,Zachary,G,Johnson,0,zachary31@adventure-works.com,142-555-0144
18261,18261,AW00018261,null,Curtis,M,Xu,0,curtis10@adventure-works.com,1 (11) 500 555-0166
18262,18262,AW00018262,null,Christopher,M,Lee,0,christopher22@adventure-works.com,129-555-0117
18263,18263,AW00018263,null,Janelle,null,Malhotra,0,janelle4@adventure-works.com,1 (11) 500 555-0155
18264,18264,AW00018264,null,Curtis,D,Gao,0,curtis11@adventure-works.com,1 (11) 500 555-0148
18265,18265,AW00018265,null,Curtis,null,Ma,0,curtis12@adventure-works.com,1 (11) 500 555-0149
18266,18266,AW00018266,null,Christopher,L,Walker,0,christopher23@adventure-works.com,102-555-0150
18267,18267,AW00018267,null,Curtis,J,Liang,0,curtis13@adventure-works.com,261-555-0184
18268,18268,AW00018268,null,Alexander,null,Miller,0,alexander11@adventure-works.com,126-555-0184
18269,18269,AW00018269,null,Curtis,O,Guo,0,curtis14@adventure-works.com,985-555-0124
18270,18270,AW00018270,null,Alexander,null,Wilson,0,alexander12@adventure-works.com,780-555-0177
18271,18271,AW00018271,null,Curtis,D,He,0,curtis15@adventure-works.com,1 (11) 500 555-0173
18272,18272,AW00018272,null,Curtis,S,Zheng,0,curtis16@adventure-works.com,1 (11) 500 555-0189
18273,18273,AW00018273,null,Curtis,G,Hu,0,curtis17@adventure-works.com,1 (11) 500 555-0161
18274,18274,AW00018274,null,Curtis,null,Cai,0,curtis18@adventure-works.com,1 (11) 500 555-0182
18275,18275,AW00018275,null,Alexander,E,Taylor,0,alexander13@adventure-works.com,386-555-0134
18276,18276,AW00018276,null,Janelle,null,Sai,0,janelle5@adventure-works.com,1 (11) 500 555-0111
18277,18277,AW00018277,null,Curtis,E,Zeng,0,curtis19@adventure-works.com,1 (11) 500 555-0168
18278,18278,AW00018278,null,Brandon,L,Thomas,0,brandon31@adventure-works.com,350-555-0197
18279,18279,AW00018279,null,Curtis,null,She,0,curtis20@adventure-works.com,1 (11) 500 555-0127
18280,18280,AW00018280,null,Alexander,G,Anderson,0,alexander14@adventure-works.com,709-555-0162
18281,18281,AW00018281,null,William,A,Martinez,0,william12@adventure-works.com,142-555-0130
18282,18282,AW00018282,null,Jorge,null,Zhang,0,jorge1@adventure-works.com,1 (11) 500 555-0198
18283,18283,AW00018283,null,Zachary,B,Williams,0,zachary32@adventure-works.com,658-555-0114
